# Lauricella6 Phase 6 hybrid packet profile; timing requires GM6_PACKET_PROFILE=1
SUMMARY lane case u candidates built accepted rejected quality_rejected build_failed max_depth endpoint_root_ms algebraic_geometry_ms log_derivative_ms pfaffian_recurrence_ms quality_tail_ms accepted_ms rejected_ms
ARC lane case u arc_index cell_index cell_lo cell_hi radial_center theta_lo theta_hi event_gap_ratio nearest_event_kind xi_min_divisor chart2 constructions built accepted rejected quality_rejected build_failed max_depth accepted_node_sum accepted_node_min accepted_node_max node_failed first_failed_R first_failed_packet_center first_failed_packet_lo first_failed_packet_hi first_failed_block_lo first_failed_block_hi first_failed_phase_error first_failed_packet_tail construction_ms fold_constructions fold_accepted fold_rejected fold_construction_ms fold_taylor_tail fold_moment_tail fold_pair_residual fold_v_center fold_v_side fold_v_ratio fold_event_radius fold_failure_reason
ARC jac_cold resonant 0.5 8 11 0.93978051010252206 0.96494059813101551 0.95236055411676879 1.7383614454477019 2.5366967513678484 0.5 2 0.037641042364713023 1 27 27 13 14 14 0 12 64 1 15 0 nan nan nan nan nan nan nan nan 0.60750499999999996 1 0 1 0.400256 0.0029942353717536032 0.0016281445406766853 6.9121738129951963e-07 0.071031167289875491 1.4655698059362971e-08 2.0632770963137386e-07 0.96494059813101551 6
ARC jac_cold resonant 0.5 9 14 1.2570172376165298 1.2890105099961544 1.2730138738063421 6.2345833674256426 6.304044191965497 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.43751299999999999 1.2287046684339981e-15 2.8861261357483503e-15 2.7370537705042865e-17 0.00030164004449482362 1.3135592039033738e-10 4.3547242081311771e-07 1.2570172376165298 0
SUMMARY jac_warm resonant 0.5 178 178 84 94 94 0 13 0.60543300000000011 1.2709140000000005 0.94908999999999988 1.0596190000000001 0.17192399999999997 1.9491640000000001 2.1569670000000007
ARC jac_warm resonant 0.5 0 1 0.58456339397660351 0.60229857765545392 0.59343098581602871 6.2506944251541086 6.2970832937672219 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.400752 0 1.3735226470097859e-16 1.5323433575153467e-18 0.00013451331923208513 5.3279899421210594e-11 3.9609385691600621e-07 0.58456339397660351 0
ARC jac_warm resonant 0.5 1 5 0.89272238722220432 0.89285728622761085 0.89278983672490764 3.333287670281067 3.4704041548387474 0.4999999999995885 3 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39115800000000001 0 2.052216912369991e-12 1.840709486535508e-18 0.0012166526852415537 2.4318161463118388e-10 1.9987759660671173e-07 0.89272238722220432 0
ARC jac_warm resonant 0.5 2 6 0.89285728622761085 0.89362903934338711 0.89324316278549898 3.2065223656863062 3.5874692369158336 0.5 3 0.0014282270785900644 1 5 5 3 2 2 0 2 64 11 32 0 nan nan nan nan nan nan nan nan 0.11695700000000001 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_warm resonant 0.5 3 7 0.89362903934338711 0.90000000000000002 0.89681451967169357 2.8275810567513315 3.8908774602658815 0.5 2 0.0018425565018040894 1 7 7 4 3 3 0 3 64 6 32 0 nan nan nan nan nan nan nan nan 0.15859400000000001 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_warm resonant 0.5 4 8 0.90000000000000002 0.93677237646692391 0.91838618823346196 2.0172678517479938 4.3779560148061041 0.5 4 0.026120903656721924 1 28 28 13 15 15 0 13 64 1 15 0 nan nan nan nan nan nan nan nan 0.67238799999999999 0 0 0 0 inf inf inf 0.44965976831259025 0.51063236163424253 1.1355971728368324 0.93677237646692391 0
ARC jac_warm resonant 0.5 5 9 0.93677237646692391 0.93769585069909211 0.93723411358300801 1.7854271176553578 3.4338012894598822 0.5 1 0.04904089665443221 1 43 43 20 23 23 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97373300000000018 0 0 0 0 inf inf inf 0.22688463971912298 0.27918795902559324 1.2305282515873279 0.93677237646692391 0
ARC jac_warm resonant 0.5 6 9 0.93677237646692391 0.93769585069909211 0.93723411358300801 3.8870315298259741 4.2211234316426882 0.5 1 0.0077692043783739147 1 45 45 20 25 25 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0203579999999999 0 0 0 0 inf inf inf 0.010828040342525215 0.034652234786923211 3.2002314076013074 0.93677237646692391 0
ARC jac_warm resonant 0.5 7 10 0.93769585069909211 0.93978051010252206 0.93873818040080703 1.775655019915463 3.2317126514035728 0.49999999999997335 1 0.046581533627988711 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.55197800000000008 0 0 0 0 inf inf inf 0.18433023872930271 0.20910118228033378 1.1343835049625706 0.93769585069909211 0
ARC jac_warm resonant 0.5 8 11 0.93978051010252206 0.96494059813101551 0.95236055411676879 1.7383614454477019 2.5366967513678484 0.5 2 0.037641042364713023 1 27 27 13 14 14 0 12 64 1 15 0 nan nan nan nan nan nan nan nan 0.61212299999999997 1 0 1 0.42411100000000002 0.0029942353717536032 0.0016281445406766853 6.9121738129951963e-07 0.071031167289875491 1.4655698059362971e-08 2.0632770963137386e-07 0.96494059813101551 6
ARC jac_warm resonant 0.5 9 14 1.2570172376165298 1.2890105099961544 1.2730138738063421 6.2345833674256426 6.304044191965497 0.5 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.392563 1.2287046684339981e-15 2.8861261357483503e-15 2.7370537705042865e-17 0.00030164004449482362 1.3135592039033738e-10 4.3547242081311771e-07 1.2570172376165298 0
SUMMARY value_cold close-binary 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm close-binary 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold close-binary 0.5 188 188 88 100 100 0 13 0.65276400000000001 1.3537049999999986 1.0220909999999996 1.146884999999999 0.18398599999999998 2.0631890000000004 2.3493579999999992
ARC value_cold close-binary 0.5 0 1 0.30590203827431944 0.31827053034038488 0.31208628430735219 6.2729753951109331 6.318976026628393 0.49999999999999778 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.24768899999999999 0 1.5713775574583374e-18 3.5222051923058132e-19 0.00013227611368599648 5.3589830746591706e-11 4.0513611455055196e-07 0.30590203827431944 0
ARC value_cold close-binary 0.5 1 4 0.68254535551841078 0.68948829131206057 0.68601682341523573 2.841857197023951 3.092973387041007 0.49999999999999201 2 0.028182044641381965 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52280700000000013 1 0 1 0.21620600000000001 0 2.4278776718095578e-11 1.1934817664473724e-17 0.0040123042719483297 8.1548305820531704e-10 2.0324556736803204e-07 0.68254535551841078 6
ARC value_cold close-binary 0.5 2 5 0.68948829131206057 0.7453559924999299 0.71742214190599518 2.5982542046406567 3.2971334298738215 0.499999999999999 2 0.065095990139510715 1 9 9 5 4 4 0 3 64 6 21 0 nan nan nan nan nan nan nan nan 0.210036 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_cold close-binary 0.5 3 6 0.7453559924999299 0.75331945704523851 0.7493377247725842 2.5907223038418907 3.2010841884730361 0.5 4 0.011790514058241067 1 1 1 1 0 0 0 0 64 64 64 0 nan nan nan nan nan nan nan nan 0.022776000000000001 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_cold close-binary 0.5 4 7 0.75331945704523851 0.760059376350814 0.75668941669802625 2.6735669055071942 3.0626097820350831 0.5 2 0.024556509858067222 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.59000399999999997 1 0 1 0.23103299999999999 0 2.4343685676267535e-10 1.3658649343671692e-17 0.009887146186872621 2.2329323986831309e-09 2.2584195241776073e-07 0.760059376350814 6
ARC value_cold close-binary 0.5 5 10 1.120318699131607 1.1579003749167567 1.1391095370241819 5.2752616012456812 5.4049998563821608 0.49999999999999706 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20966499999999999 0 5.6693001577887155e-12 1.1447120344733884e-16 0.0016722082701224601 3.7695927037169869e-10 2.2542602922547021e-07 1.120318699131607 0
ARC value_cold close-binary 0.5 6 11 1.1579003749167567 1.3221061091020103 1.2400032420093834 0.47001449532006279 0.64717933390061566 0.49999999999999933 1 0.043284300051756146 0 45 45 20 25 25 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0249470000000001 1 0 1 0.209706 0.00077128879300550216 2.1694361320773327e-08 0.00081747678424022715 0.0023014413830209244 5.7112472139022015e-10 2.4815957756028045e-07 1.1579003749167567 6
ARC value_cold close-binary 0.5 7 11 1.1579003749167567 1.3221061091020103 1.2400032420093834 5.4568838810648854 5.7435829149800854 0.49999999999999933 1 0.031157493386283517 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.94471499999999997 1 0 1 0.20944399999999999 0.00068871424117195686 3.7958969032099411e-07 0.00063482575278228117 0.0065478953708784197 0.0029895249253495998 0.45656272069425968 1.1579003749167567 6
ARC value_cold close-binary 0.5 8 12 1.3221061091020103 1.3989509981101473 1.3605285536060787 5.8416613505270334 6.5599346817221562 0.49999999999999856 1 0.43211750567234714 0 45 45 20 25 25 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0972620000000002 0 0 0 0 inf inf inf 0.033066571680429549 0.068147617696313417 2.0609217778886522 1.3221061091020103 0
SUMMARY value_warm close-binary 0.5 188 188 88 100 100 0 13 0.64018000000000008 1.3462259999999997 1.014194 1.130504 0.17503399999999994 2.0490600000000003 2.309056
ARC value_warm close-binary 0.5 0 1 0.30590203827431944 0.31827053034038488 0.31208628430735219 6.2729753951109331 6.318976026628393 0.49999999999999778 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.20982100000000001 0 1.5713775574583374e-18 3.5222051923058132e-19 0.00013227611368599648 5.3589830746591706e-11 4.0513611455055196e-07 0.30590203827431944 0
ARC value_warm close-binary 0.5 1 4 0.68254535551841078 0.68948829131206057 0.68601682341523573 2.841857197023951 3.092973387041007 0.49999999999999201 2 0.028182044641381965 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52487899999999987 1 0 1 0.209482 0 2.4278776718095578e-11 1.1934817664473724e-17 0.0040123042719483297 8.1548305820531704e-10 2.0324556736803204e-07 0.68254535551841078 6
ARC value_warm close-binary 0.5 2 5 0.68948829131206057 0.7453559924999299 0.71742214190599518 2.5982542046406567 3.2971334298738215 0.499999999999999 2 0.065095990139510715 1 9 9 5 4 4 0 3 64 6 21 0 nan nan nan nan nan nan nan nan 0.20397999999999999 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_warm close-binary 0.5 3 6 0.7453559924999299 0.75331945704523851 0.7493377247725842 2.5907223038418907 3.2010841884730361 0.5 4 0.011790514058241067 1 1 1 1 0 0 0 0 64 64 64 0 nan nan nan nan nan nan nan nan 0.026745000000000001 0 0 0 0 inf inf inf nan nan inf nan 0
ARC value_warm close-binary 0.5 4 7 0.75331945704523851 0.760059376350814 0.75668941669802625 2.6735669055071942 3.0626097820350831 0.5 2 0.024556509858067222 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.53537499999999993 1 0 1 0.23949200000000001 0 2.4343685676267535e-10 1.3658649343671692e-17 0.009887146186872621 2.2329323986831309e-09 2.2584195241776073e-07 0.760059376350814 6
ARC value_warm close-binary 0.5 5 10 1.120318699131607 1.1579003749167567 1.1391095370241819 5.2752616012456812 5.4049998563821608 0.49999999999999706 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.21432300000000001 0 5.6693001577887155e-12 1.1447120344733884e-16 0.0016722082701224601 3.7695927037169869e-10 2.2542602922547021e-07 1.120318699131607 0
ARC value_warm close-binary 0.5 6 11 1.1579003749167567 1.3221061091020103 1.2400032420093834 0.47001449532006279 0.64717933390061566 0.49999999999999933 1 0.043284300051756146 0 45 45 20 25 25 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0164340000000001 1 0 1 0.209479 0.00077128879300550216 2.1694361320773327e-08 0.00081747678424022715 0.0023014413830209244 5.7112472139022015e-10 2.4815957756028045e-07 1.1579003749167567 6
ARC value_warm close-binary 0.5 7 11 1.1579003749167567 1.3221061091020103 1.2400032420093834 5.4568838810648854 5.7435829149800854 0.49999999999999933 1 0.031157493386283517 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0329440000000003 1 0 1 0.209703 0.00068871424117195686 3.7958969032099411e-07 0.00063482575278228117 0.0065478953708784197 0.0029895249253495998 0.45656272069425968 1.1579003749167567 6
ARC value_warm close-binary 0.5 8 12 1.3221061091020103 1.3989509981101473 1.3605285536060787 5.8416613505270334 6.5599346817221562 0.49999999999999856 1 0.43211750567234714 0 45 45 20 25 25 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0177589999999999 0 0 0 0 inf inf inf 0.033066571680429549 0.068147617696313417 2.0609217778886522 1.3221061091020103 0
SUMMARY jac_cold close-binary 0.5 230 230 108 122 122 0 13 0.77359699999999965 1.6524719999999997 1.2478260000000003 1.3628319999999996 0.21753900000000009 2.4834739999999997 2.8346240000000003
ARC jac_cold close-binary 0.5 0 1 0.30590203827431944 0.31827053034038488 0.31208628430735219 6.2729753951109331 6.318976026628393 0.49999999999999778 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.403833 0 1.5887434235223707e-16 3.5222051923058132e-19 0.00013227611368599648 5.3589830746591706e-11 4.0513611455055196e-07 0.30590203827431944 0
ARC jac_cold close-binary 0.5 1 4 0.68254535551841078 0.68948829131206057 0.68601682341523573 2.841857197023951 3.092973387041007 0.49999999999999201 2 0.028182044641381965 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.54111199999999993 1 0 1 0.43975999999999998 0 1.2194038081530146e-09 1.1934817664473724e-17 0.0040123042719483297 8.1548305820531704e-10 2.0324556736803204e-07 0.68254535551841078 6
ARC jac_cold close-binary 0.5 2 5 0.68948829131206057 0.7453559924999299 0.71742214190599518 2.5982542046406567 3.2971334298738215 0.499999999999999 2 0.065095990139510715 1 9 9 5 4 4 0 3 64 6 21 0 nan nan nan nan nan nan nan nan 0.20288500000000004 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_cold close-binary 0.5 3 6 0.7453559924999299 0.75331945704523851 0.7493377247725842 2.5907223038418907 3.2010841884730361 0.5 4 0.011790514058241067 1 1 1 1 0 0 0 0 64 64 64 0 nan nan nan nan nan nan nan nan 0.022712 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_cold close-binary 0.5 4 7 0.75331945704523851 0.760059376350814 0.75668941669802625 2.6735669055071942 3.0626097820350831 0.5 2 0.024556509858067222 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52289700000000006 1 0 1 0.393127 3.4340940960785724e-16 8.9132695916653745e-09 1.3658649343671692e-17 0.009887146186872621 2.2329323986831309e-09 2.2584195241776073e-07 0.760059376350814 6
ARC jac_cold close-binary 0.5 5 10 1.120318699131607 1.1579003749167567 1.1391095370241819 5.2752616012456812 5.4049998563821608 0.49999999999999706 1 0.004656280369112197 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.97343399999999991 1 0 1 0.42286499999999999 0 2.9248262619023811e-10 1.1447120344733884e-16 0.0016722082701224601 3.7695927037169869e-10 2.2542602922547021e-07 1.120318699131607 6
ARC jac_cold close-binary 0.5 6 11 1.1579003749167567 1.3221061091020103 1.2400032420093834 0.47001449532006279 0.64717933390061566 0.49999999999999933 1 0.043284300051756146 0 45 45 20 25 25 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0215069999999997 1 0 1 0.390434 0.048404398835821198 7.0024474743199346e-07 0.00081747678424022715 0.0023014413830209244 5.7112472139022015e-10 2.4815957756028045e-07 1.1579003749167567 6
ARC jac_cold close-binary 0.5 7 11 1.1579003749167567 1.3221061091020103 1.2400032420093834 5.4568838810648854 5.7435829149800854 0.49999999999999933 1 0.031157493386283517 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0144479999999998 1 0 1 0.39844200000000002 0.035122692030857355 1.4627269695210519e-05 0.00063482575278228117 0.0065478953708784197 0.0029895249253495998 0.45656272069425968 1.1579003749167567 6
ARC jac_cold close-binary 0.5 8 12 1.3221061091020103 1.3989509981101473 1.3605285536060787 5.8416613505270334 6.5599346817221562 0.49999999999999856 1 0.43211750567234714 0 45 45 20 25 25 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0191030000000001 0 0 0 0 inf inf inf 0.033066571680429549 0.068147617696313417 2.0609217778886522 1.3221061091020103 0
SUMMARY jac_warm close-binary 0.5 230 230 108 122 122 0 13 0.79748299999999983 1.6538330000000003 1.2578630000000004 1.3795159999999997 0.22638700000000017 2.5093569999999996 2.871486
ARC jac_warm close-binary 0.5 0 1 0.30590203827431944 0.31827053034038488 0.31208628430735219 6.2729753951109331 6.318976026628393 0.49999999999999778 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.39479399999999998 0 1.5887434235223707e-16 3.5222051923058132e-19 0.00013227611368599648 5.3589830746591706e-11 4.0513611455055196e-07 0.30590203827431944 0
ARC jac_warm close-binary 0.5 1 4 0.68254535551841078 0.68948829131206057 0.68601682341523573 2.841857197023951 3.092973387041007 0.49999999999999201 2 0.028182044641381965 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.57953199999999994 1 0 1 0.40839399999999998 0 1.2194038081530146e-09 1.1934817664473724e-17 0.0040123042719483297 8.1548305820531704e-10 2.0324556736803204e-07 0.68254535551841078 6
ARC jac_warm close-binary 0.5 2 5 0.68948829131206057 0.7453559924999299 0.71742214190599518 2.5982542046406567 3.2971334298738215 0.499999999999999 2 0.065095990139510715 1 9 9 5 4 4 0 3 64 6 21 0 nan nan nan nan nan nan nan nan 0.20286000000000001 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_warm close-binary 0.5 3 6 0.7453559924999299 0.75331945704523851 0.7493377247725842 2.5907223038418907 3.2010841884730361 0.5 4 0.011790514058241067 1 1 1 1 0 0 0 0 64 64 64 0 nan nan nan nan nan nan nan nan 0.022724000000000001 0 0 0 0 inf inf inf nan nan inf nan 0
ARC jac_warm close-binary 0.5 4 7 0.75331945704523851 0.760059376350814 0.75668941669802625 2.6735669055071942 3.0626097820350831 0.5 2 0.024556509858067222 1 23 23 11 12 12 0 12 64 1 32 0 nan nan nan nan nan nan nan nan 0.52208299999999996 1 0 1 0.39241799999999999 3.4340940960785724e-16 8.9132695916653745e-09 1.3658649343671692e-17 0.009887146186872621 2.2329323986831309e-09 2.2584195241776073e-07 0.760059376350814 6
ARC jac_warm close-binary 0.5 5 10 1.120318699131607 1.1579003749167567 1.1391095370241819 5.2752616012456812 5.4049998563821608 0.49999999999999706 1 0.004656280369112197 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 1.0089159999999999 1 0 1 0.39858700000000002 0 2.9248262619023811e-10 1.1447120344733884e-16 0.0016722082701224601 3.7695927037169869e-10 2.2542602922547021e-07 1.120318699131607 6
ARC jac_warm close-binary 0.5 6 11 1.1579003749167567 1.3221061091020103 1.2400032420093834 0.47001449532006279 0.64717933390061566 0.49999999999999933 1 0.043284300051756146 0 45 45 20 25 25 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0186660000000001 1 0 1 0.39079900000000001 0.048404398835821198 7.0024474743199346e-07 0.00081747678424022715 0.0023014413830209244 5.7112472139022015e-10 2.4815957756028045e-07 1.1579003749167567 6
ARC jac_warm close-binary 0.5 7 11 1.1579003749167567 1.3221061091020103 1.2400032420093834 5.4568838810648854 5.7435829149800854 0.49999999999999933 1 0.031157493386283517 0 42 42 20 22 22 0 12 64 1 11 0 nan nan nan nan nan nan nan nan 0.96339300000000017 1 0 1 0.39040200000000003 0.035122692030857355 1.4627269695210519e-05 0.00063482575278228117 0.0065478953708784197 0.0029895249253495998 0.45656272069425968 1.1579003749167567 6
ARC jac_warm close-binary 0.5 8 12 1.3221061091020103 1.3989509981101473 1.3605285536060787 5.8416613505270334 6.5599346817221562 0.49999999999999856 1 0.43211750567234714 0 45 45 20 25 25 0 13 64 1 11 0 nan nan nan nan nan nan nan nan 1.0626690000000001 0 0 0 0 inf inf inf 0.033066571680429549 0.068147617696313417 2.0609217778886522 1.3221061091020103 0
SUMMARY value_cold wide-planet 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_warm wide-planet 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
SUMMARY value_cold wide-planet 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_cold wide-planet 0.5 0 1 0.51323664799666524 0.52600092061384462 0.51961878430525488 3.1915341343492551 3.2342939409321962 0.49999999999999567 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.24063100000000001 0 2.816972029156002e-18 1.3398375809624834e-16 0.00011457490358515293 4.5738806482101241e-11 3.992044073430777e-07 0.51323664799666524 0
ARC value_cold wide-planet 0.5 1 6 1.8982910135666928 1.9454314093345895 1.9218612114506413 0.050192016053169544 0.093122240901196723 0.49999999999999767 1 inf 0 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.234987 0 5.6233755818782901e-18 1.9689935742479858e-15 0.00011549283907855403 4.7408874215711776e-11 4.1049189364429757e-07 1.8982910135666928 0
SUMMARY value_warm wide-planet 0.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ARC value_warm wide-planet 0.5 0 1 0.51323664799666524 0.52600092061384462 0.51961878430525488 3.1915341343492551 3.2342939409321962 0.49999999999999567 1 inf 1 0 0 0 0 0 0 0 0 0 0 0 nan nan nan nan nan nan nan nan 0 1 1 0 0.210122 0 2.816972029156002e-18 1.3398375809624834e-16 0.00011457490358515293 4.5738806482101241e-11 3.992044073430777e-07 0.51323664799666524 0
